Tamaño,Hilos,algoritmo,tiempo
131072,1,Secuencial,919
131072,1,Paralelo V1,1018
131072,2,Paralelo V1,1364
131072,4,Paralelo V1,1110
131072,8,Paralelo V1,1585
131072,16,Paralelo V1,3970
131072,32,Paralelo V1,10027
131072,64,Paralelo V1,19215
131072,128,Paralelo V1,41278
131072,256,Paralelo V1,98767
131072,512,Paralelo V1,234822
131072,1024,Paralelo V1,413167
131072,2048,Paralelo V1,1036945
131072,4096,Paralelo V1,1671140
131072,1,Secuencial,925
131072,1,Paralelo V1,1555
131072,2,Paralelo V1,1597
131072,4,Paralelo V1,917
131072,8,Paralelo V1,1361
131072,16,Paralelo V1,3849
131072,32,Paralelo V1,10605
131072,64,Paralelo V1,17997
131072,128,Paralelo V1,46194
131072,256,Paralelo V1,120956
131072,512,Paralelo V1,226098
131072,1024,Paralelo V1,477154
131072,2048,Paralelo V1,794032
131072,4096,Paralelo V1,1851144
131072,1,Secuencial,921
131072,1,Paralelo V1,1048
131072,2,Paralelo V1,1736
131072,4,Paralelo V1,1410
131072,8,Paralelo V1,2350
131072,16,Paralelo V1,4408
131072,32,Paralelo V1,10722
131072,64,Paralelo V1,18870
131072,128,Paralelo V1,41775
131072,256,Paralelo V1,95297
131072,512,Paralelo V1,179061
131072,1024,Paralelo V1,352175
131072,2048,Paralelo V1,835148
131072,4096,Paralelo V1,1924500
131072,1,Secuencial,921
131072,1,Paralelo V1,1043
131072,2,Paralelo V1,1561
131072,4,Paralelo V1,1477
131072,8,Paralelo V1,1992
131072,16,Paralelo V1,4914
131072,32,Paralelo V1,12086
131072,64,Paralelo V1,19333
131072,128,Paralelo V1,43367
131072,256,Paralelo V1,129151
131072,512,Paralelo V1,225147
131072,1024,Paralelo V1,382724
131072,2048,Paralelo V1,908009
131072,4096,Paralelo V1,2135442
131072,1,Secuencial,922
131072,1,Paralelo V1,1109
131072,2,Paralelo V1,1422
131072,4,Paralelo V1,905
131072,8,Paralelo V1,2397
131072,16,Paralelo V1,5189
131072,32,Paralelo V1,11521
131072,64,Paralelo V1,20316
131072,128,Paralelo V1,46905
131072,256,Paralelo V1,142545
131072,512,Paralelo V1,249188
131072,1024,Paralelo V1,394810
131072,2048,Paralelo V1,817657
131072,4096,Paralelo V1,2039097
131072,1,Secuencial,920
131072,1,Paralelo V1,1632
131072,2,Paralelo V1,1863
131072,4,Paralelo V1,1297
131072,8,Paralelo V1,2382
131072,16,Paralelo V1,6988
131072,32,Paralelo V1,16400
131072,64,Paralelo V1,25555
131072,128,Paralelo V1,66550
131072,256,Paralelo V1,152831
131072,512,Paralelo V1,225993
131072,1024,Paralelo V1,393817
131072,2048,Paralelo V1,770616
131072,4096,Paralelo V1,1658507
131072,1,Secuencial,923
131072,1,Paralelo V1,1031
131072,2,Paralelo V1,1458
131072,4,Paralelo V1,1309
131072,8,Paralelo V1,1675
131072,16,Paralelo V1,3957
131072,32,Paralelo V1,10099
131072,64,Paralelo V1,19224
131072,128,Paralelo V1,43701
131072,256,Paralelo V1,93644
131072,512,Paralelo V1,172310
131072,1024,Paralelo V1,364608
131072,2048,Paralelo V1,987583
131072,4096,Paralelo V1,2167374
131072,1,Secuencial,923
131072,1,Paralelo V1,1111
131072,2,Paralelo V1,1528
131072,4,Paralelo V1,737
131072,8,Paralelo V1,1499
131072,16,Paralelo V1,3805
131072,32,Paralelo V1,9756
131072,64,Paralelo V1,18712
131072,128,Paralelo V1,40418
131072,256,Paralelo V1,95232
131072,512,Paralelo V1,174524
131072,1024,Paralelo V1,383178
131072,2048,Paralelo V1,790904
131072,4096,Paralelo V1,1778339
131072,1,Secuencial,922
131072,1,Paralelo V1,1264
131072,2,Paralelo V1,1718
131072,4,Paralelo V1,1217
131072,8,Paralelo V1,2092
131072,16,Paralelo V1,5314
131072,32,Paralelo V1,11009
131072,64,Paralelo V1,18676
131072,128,Paralelo V1,44020
131072,256,Paralelo V1,88682
131072,512,Paralelo V1,178151
131072,1024,Paralelo V1,362236
131072,2048,Paralelo V1,797940
131072,4096,Paralelo V1,1847520
131072,1,Secuencial,910
131072,1,Paralelo V1,1033
131072,2,Paralelo V1,1480
131072,4,Paralelo V1,1576
131072,8,Paralelo V1,2132
131072,16,Paralelo V1,5719
131072,32,Paralelo V1,17560
131072,64,Paralelo V1,29582
131072,128,Paralelo V1,45396
131072,256,Paralelo V1,105800
131072,512,Paralelo V1,226053
131072,1024,Paralelo V1,422560
131072,2048,Paralelo V1,879629
131072,4096,Paralelo V1,1795028
131072,1,Secuencial,922
131072,1,Paralelo V1,1284
131072,2,Paralelo V1,1513
131072,4,Paralelo V1,1327
131072,8,Paralelo V1,2237
131072,16,Paralelo V1,5207
131072,32,Paralelo V1,11643
131072,64,Paralelo V1,21862
131072,128,Paralelo V1,45657
131072,256,Paralelo V1,95659
131072,512,Paralelo V1,231317
131072,1024,Paralelo V1,369409
131072,2048,Paralelo V1,971321
131072,4096,Paralelo V1,2168731
131072,1,Secuencial,922
131072,1,Paralelo V1,1049
131072,2,Paralelo V1,1531
131072,4,Paralelo V1,1411
131072,8,Paralelo V1,2969
131072,16,Paralelo V1,7605
131072,32,Paralelo V1,15322
131072,64,Paralelo V1,24356
131072,128,Paralelo V1,41460
131072,256,Paralelo V1,107919
131072,512,Paralelo V1,217101
131072,1024,Paralelo V1,408849
131072,2048,Paralelo V1,934868
131072,4096,Paralelo V1,2104872
131072,1,Secuencial,923
131072,1,Paralelo V1,1267
131072,2,Paralelo V1,1690
131072,4,Paralelo V1,1430
131072,8,Paralelo V1,2427
131072,16,Paralelo V1,4908
131072,32,Paralelo V1,11880
131072,64,Paralelo V1,21019
131072,128,Paralelo V1,41539
131072,256,Paralelo V1,96554
131072,512,Paralelo V1,183064
131072,1024,Paralelo V1,371630
131072,2048,Paralelo V1,899872
131072,4096,Paralelo V1,2340159
131072,1,Secuencial,922
131072,1,Paralelo V1,1088
131072,2,Paralelo V1,1183
131072,4,Paralelo V1,660
131072,8,Paralelo V1,1554
131072,16,Paralelo V1,4158
131072,32,Paralelo V1,10135
131072,64,Paralelo V1,18796
131072,128,Paralelo V1,46562
131072,256,Paralelo V1,104897
131072,512,Paralelo V1,220521
131072,1024,Paralelo V1,424095
131072,2048,Paralelo V1,904808
131072,4096,Paralelo V1,1882482
131072,1,Secuencial,924
131072,1,Paralelo V1,1668
131072,2,Paralelo V1,1428
131072,4,Paralelo V1,1147
131072,8,Paralelo V1,2408
131072,16,Paralelo V1,5452
131072,32,Paralelo V1,12112
131072,64,Paralelo V1,19787
131072,128,Paralelo V1,44768
131072,256,Paralelo V1,94087
131072,512,Paralelo V1,178748
131072,1024,Paralelo V1,358239
131072,2048,Paralelo V1,794089
131072,4096,Paralelo V1,2008217
131072,1,Secuencial,920
131072,1,Paralelo V1,1011
131072,2,Paralelo V1,1138
131072,4,Paralelo V1,866
131072,8,Paralelo V1,1843
131072,16,Paralelo V1,4071
131072,32,Paralelo V1,10826
131072,64,Paralelo V1,18011
131072,128,Paralelo V1,44130
131072,256,Paralelo V1,98602
131072,512,Paralelo V1,192953
131072,1024,Paralelo V1,386519
131072,2048,Paralelo V1,813466
131072,4096,Paralelo V1,2042781
131072,1,Secuencial,921
131072,1,Paralelo V1,1048
131072,2,Paralelo V1,1681
131072,4,Paralelo V1,1500
131072,8,Paralelo V1,2443
131072,16,Paralelo V1,7152
131072,32,Paralelo V1,17217
131072,64,Paralelo V1,27579
131072,128,Paralelo V1,45320
131072,256,Paralelo V1,105092
131072,512,Paralelo V1,287847
131072,1024,Paralelo V1,437090
131072,2048,Paralelo V1,813060
131072,4096,Paralelo V1,1923459
131072,1,Secuencial,915
131072,1,Paralelo V1,1155
131072,2,Paralelo V1,1084
131072,4,Paralelo V1,989
131072,8,Paralelo V1,1495
131072,16,Paralelo V1,3849
131072,32,Paralelo V1,10135
131072,64,Paralelo V1,17989
131072,128,Paralelo V1,52397
131072,256,Paralelo V1,115407
131072,512,Paralelo V1,290300
131072,1024,Paralelo V1,388520
131072,2048,Paralelo V1,959545
131072,4096,Paralelo V1,1837855
131072,1,Secuencial,922
131072,1,Paralelo V1,1081
131072,2,Paralelo V1,1345
131072,4,Paralelo V1,1355
131072,8,Paralelo V1,2209
131072,16,Paralelo V1,6016
131072,32,Paralelo V1,16107
131072,64,Paralelo V1,32251
131072,128,Paralelo V1,68216
131072,256,Paralelo V1,104385
131072,512,Paralelo V1,189806
131072,1024,Paralelo V1,356024
131072,2048,Paralelo V1,822054
131072,4096,Paralelo V1,1779086
131072,1,Secuencial,911
131072,1,Paralelo V1,1242
131072,2,Paralelo V1,1489
131072,4,Paralelo V1,876
131072,8,Paralelo V1,1606
131072,16,Paralelo V1,3908
131072,32,Paralelo V1,10736
131072,64,Paralelo V1,20307
131072,128,Paralelo V1,44060
131072,256,Paralelo V1,96247
131072,512,Paralelo V1,179358
131072,1024,Paralelo V1,364080
131072,2048,Paralelo V1,801092
131072,4096,Paralelo V1,1729875
131072,1,Secuencial,921
131072,1,Paralelo V1,1553
131072,2,Paralelo V1,1964
131072,4,Paralelo V1,1719
131072,8,Paralelo V1,1764
131072,16,Paralelo V1,4531
131072,32,Paralelo V1,11094
131072,64,Paralelo V1,19071
131072,128,Paralelo V1,40099
131072,256,Paralelo V1,91771
131072,512,Paralelo V1,182260
131072,1024,Paralelo V1,369814
131072,2048,Paralelo V1,855470
131072,4096,Paralelo V1,1894420
131072,1,Secuencial,922
131072,1,Paralelo V1,1034
131072,2,Paralelo V1,1841
131072,4,Paralelo V1,1414
131072,8,Paralelo V1,1502
131072,16,Paralelo V1,4148
131072,32,Paralelo V1,10655
131072,64,Paralelo V1,19054
131072,128,Paralelo V1,43871
131072,256,Paralelo V1,93982
131072,512,Paralelo V1,183453
131072,1024,Paralelo V1,384272
131072,2048,Paralelo V1,936328
131072,4096,Paralelo V1,2533084
131072,1,Secuencial,922
131072,1,Paralelo V1,1118
131072,2,Paralelo V1,1347
131072,4,Paralelo V1,907
131072,8,Paralelo V1,2121
131072,16,Paralelo V1,5570
131072,32,Paralelo V1,11838
131072,64,Paralelo V1,19660
131072,128,Paralelo V1,43038
131072,256,Paralelo V1,109776
131072,512,Paralelo V1,235920
131072,1024,Paralelo V1,432299
131072,2048,Paralelo V1,836703
131072,4096,Paralelo V1,2081522
131072,1,Secuencial,922
131072,1,Paralelo V1,1534
131072,2,Paralelo V1,1530
131072,4,Paralelo V1,1407
131072,8,Paralelo V1,1818
131072,16,Paralelo V1,5306
131072,32,Paralelo V1,11026
131072,64,Paralelo V1,18557
131072,128,Paralelo V1,42105
131072,256,Paralelo V1,92838
131072,512,Paralelo V1,177566
131072,1024,Paralelo V1,351878
131072,2048,Paralelo V1,803175
131072,4096,Paralelo V1,1909249
131072,1,Secuencial,923
131072,1,Paralelo V1,1029
131072,2,Paralelo V1,1443
131072,4,Paralelo V1,1160
131072,8,Paralelo V1,2094
131072,16,Paralelo V1,4087
131072,32,Paralelo V1,10267
131072,64,Paralelo V1,18283
131072,128,Paralelo V1,43122
131072,256,Paralelo V1,89251
131072,512,Paralelo V1,180869
131072,1024,Paralelo V1,377281
131072,2048,Paralelo V1,785089
131072,4096,Paralelo V1,1701985
131072,1,Secuencial,605
131072,1,Paralelo V1,1046
131072,2,Paralelo V1,963
131072,4,Paralelo V1,754
131072,8,Paralelo V1,1309
131072,16,Paralelo V1,3506
131072,32,Paralelo V1,10320
131072,64,Paralelo V1,18193
131072,128,Paralelo V1,43940
131072,256,Paralelo V1,95663
131072,512,Paralelo V1,177605
131072,1024,Paralelo V1,359784
131072,2048,Paralelo V1,809555
131072,4096,Paralelo V1,1780820
131072,1,Secuencial,922
131072,1,Paralelo V1,1148
131072,2,Paralelo V1,1821
131072,4,Paralelo V1,1598
131072,8,Paralelo V1,1513
131072,16,Paralelo V1,4506
131072,32,Paralelo V1,10824
131072,64,Paralelo V1,20788
131072,128,Paralelo V1,46839
131072,256,Paralelo V1,102573
131072,512,Paralelo V1,173204
131072,1024,Paralelo V1,442653
131072,2048,Paralelo V1,766145
131072,4096,Paralelo V1,1972519
131072,1,Secuencial,922
131072,1,Paralelo V1,990
131072,2,Paralelo V1,1840
131072,4,Paralelo V1,708
131072,8,Paralelo V1,1363
131072,16,Paralelo V1,3890
131072,32,Paralelo V1,10456
131072,64,Paralelo V1,20768
131072,128,Paralelo V1,47202
131072,256,Paralelo V1,139781
131072,512,Paralelo V1,283421
131072,1024,Paralelo V1,438322
131072,2048,Paralelo V1,927480
131072,4096,Paralelo V1,2188800
131072,1,Secuencial,925
131072,1,Paralelo V1,1392
131072,2,Paralelo V1,1550
131072,4,Paralelo V1,1457
131072,8,Paralelo V1,2790
131072,16,Paralelo V1,7778
131072,32,Paralelo V1,17943
131072,64,Paralelo V1,32671
131072,128,Paralelo V1,68262
131072,256,Paralelo V1,157224
131072,512,Paralelo V1,297375
131072,1024,Paralelo V1,508326
131072,2048,Paralelo V1,756917
131072,4096,Paralelo V1,1992185
131072,1,Secuencial,917
131072,1,Paralelo V1,1074
131072,2,Paralelo V1,1924
131072,4,Paralelo V1,1770
131072,8,Paralelo V1,3000
131072,16,Paralelo V1,7910
131072,32,Paralelo V1,16748
131072,64,Paralelo V1,33066
131072,128,Paralelo V1,54973
131072,256,Paralelo V1,117448
131072,512,Paralelo V1,290255
131072,1024,Paralelo V1,439056
131072,2048,Paralelo V1,898983
131072,4096,Paralelo V1,1959904
131072,1,Secuencial,914
131072,1,Paralelo V1,1020
131072,2,Paralelo V1,2080
131072,4,Paralelo V1,1788
131072,8,Paralelo V1,2143
131072,16,Paralelo V1,5200
131072,32,Paralelo V1,11348
131072,64,Paralelo V1,18948
131072,128,Paralelo V1,47172
131072,256,Paralelo V1,110095
131072,512,Paralelo V1,303980
131072,1024,Paralelo V1,421227
131072,2048,Paralelo V1,784927
131072,4096,Paralelo V1,1826721
131072,1,Secuencial,922
131072,1,Paralelo V1,1641
131072,2,Paralelo V1,1318
131072,4,Paralelo V1,1270
131072,8,Paralelo V1,1428
131072,16,Paralelo V1,4086
131072,32,Paralelo V1,11076
131072,64,Paralelo V1,18789
131072,128,Paralelo V1,44181
131072,256,Paralelo V1,98539
131072,512,Paralelo V1,185294
131072,1024,Paralelo V1,386209
131072,2048,Paralelo V1,817280
131072,4096,Paralelo V1,1814080
131072,1,Secuencial,921
131072,1,Paralelo V1,1191
131072,2,Paralelo V1,1652
131072,4,Paralelo V1,1569
131072,8,Paralelo V1,2503
131072,16,Paralelo V1,5564
131072,32,Paralelo V1,10831
131072,64,Paralelo V1,19896
131072,128,Paralelo V1,42789
131072,256,Paralelo V1,96091
131072,512,Paralelo V1,177525
131072,1024,Paralelo V1,451739
131072,2048,Paralelo V1,787440
131072,4096,Paralelo V1,1668943
131072,1,Secuencial,922
131072,1,Paralelo V1,1106
131072,2,Paralelo V1,1198
131072,4,Paralelo V1,947
131072,8,Paralelo V1,1631
131072,16,Paralelo V1,3891
131072,32,Paralelo V1,9735
131072,64,Paralelo V1,17799
131072,128,Paralelo V1,42109
131072,256,Paralelo V1,89852
131072,512,Paralelo V1,176736
131072,1024,Paralelo V1,356791
131072,2048,Paralelo V1,794446
131072,4096,Paralelo V1,1716423
131072,1,Secuencial,922
131072,1,Paralelo V1,992
131072,2,Paralelo V1,1338
131072,4,Paralelo V1,1127
131072,8,Paralelo V1,1794
131072,16,Paralelo V1,4396
131072,32,Paralelo V1,10023
131072,64,Paralelo V1,18068
131072,128,Paralelo V1,40722
131072,256,Paralelo V1,90856
131072,512,Paralelo V1,173601
131072,1024,Paralelo V1,350105
131072,2048,Paralelo V1,757591
131072,4096,Paralelo V1,2038713
131072,1,Secuencial,922
131072,1,Paralelo V1,1235
131072,2,Paralelo V1,1572
131072,4,Paralelo V1,1586
131072,8,Paralelo V1,2283
131072,16,Paralelo V1,5543
131072,32,Paralelo V1,12615
131072,64,Paralelo V1,20216
131072,128,Paralelo V1,45801
131072,256,Paralelo V1,98568
131072,512,Paralelo V1,184872
131072,1024,Paralelo V1,369846
131072,2048,Paralelo V1,847452
131072,4096,Paralelo V1,2374561
131072,1,Secuencial,926
131072,1,Paralelo V1,1085
131072,2,Paralelo V1,1490
131072,4,Paralelo V1,1504
131072,8,Paralelo V1,2956
131072,16,Paralelo V1,6434
131072,32,Paralelo V1,13052
131072,64,Paralelo V1,23204
131072,128,Paralelo V1,41349
131072,256,Paralelo V1,92629
131072,512,Paralelo V1,181344
131072,1024,Paralelo V1,431972
131072,2048,Paralelo V1,795366
131072,4096,Paralelo V1,1721118
131072,1,Secuencial,921
131072,1,Paralelo V1,1217
131072,2,Paralelo V1,1436
131072,4,Paralelo V1,1401
131072,8,Paralelo V1,2127
131072,16,Paralelo V1,4330
131072,32,Paralelo V1,11566
131072,64,Paralelo V1,23156
131072,128,Paralelo V1,45197
131072,256,Paralelo V1,92723
131072,512,Paralelo V1,181988
131072,1024,Paralelo V1,373534
131072,2048,Paralelo V1,798625
131072,4096,Paralelo V1,1790547
131072,1,Secuencial,922
131072,1,Paralelo V1,999
131072,2,Paralelo V1,1234
131072,4,Paralelo V1,1100
131072,8,Paralelo V1,1640
131072,16,Paralelo V1,3915
131072,32,Paralelo V1,10438
131072,64,Paralelo V1,19406
131072,128,Paralelo V1,43720
131072,256,Paralelo V1,98580
131072,512,Paralelo V1,185162
131072,1024,Paralelo V1,371799
131072,2048,Paralelo V1,906301
131072,4096,Paralelo V1,2060558
131072,1,Secuencial,922
131072,1,Paralelo V1,1150
131072,2,Paralelo V1,1057
131072,4,Paralelo V1,931
131072,8,Paralelo V1,1498
131072,16,Paralelo V1,3988
131072,32,Paralelo V1,10284
131072,64,Paralelo V1,19088
131072,128,Paralelo V1,47579
131072,256,Paralelo V1,142507
131072,512,Paralelo V1,197594
131072,1024,Paralelo V1,375153
131072,2048,Paralelo V1,791198
131072,4096,Paralelo V1,1733236
131072,1,Secuencial,921
131072,1,Paralelo V1,1051
131072,2,Paralelo V1,1989
131072,4,Paralelo V1,1247
131072,8,Paralelo V1,2474
131072,16,Paralelo V1,6254
131072,32,Paralelo V1,15256
131072,64,Paralelo V1,35712
131072,128,Paralelo V1,51141
131072,256,Paralelo V1,110337
131072,512,Paralelo V1,227405
131072,1024,Paralelo V1,395328
131072,2048,Paralelo V1,787333
131072,4096,Paralelo V1,1850139
131072,1,Secuencial,913
131072,1,Paralelo V1,1037
131072,2,Paralelo V1,1631
131072,4,Paralelo V1,1071
131072,8,Paralelo V1,2538
131072,16,Paralelo V1,6610
131072,32,Paralelo V1,13259
131072,64,Paralelo V1,21029
131072,128,Paralelo V1,42804
131072,256,Paralelo V1,93080
131072,512,Paralelo V1,179152
131072,1024,Paralelo V1,454892
131072,2048,Paralelo V1,797335
131072,4096,Paralelo V1,1798577
131072,1,Secuencial,922
131072,1,Paralelo V1,1185
131072,2,Paralelo V1,1330
131072,4,Paralelo V1,1541
131072,8,Paralelo V1,1894
131072,16,Paralelo V1,4823
131072,32,Paralelo V1,11931
131072,64,Paralelo V1,20845
131072,128,Paralelo V1,42860
131072,256,Paralelo V1,93596
131072,512,Paralelo V1,184789
131072,1024,Paralelo V1,372045
131072,2048,Paralelo V1,790284
131072,4096,Paralelo V1,2146136
131072,1,Secuencial,914
131072,1,Paralelo V1,1207
131072,2,Paralelo V1,1532
131072,4,Paralelo V1,1413
131072,8,Paralelo V1,1480
131072,16,Paralelo V1,4074
131072,32,Paralelo V1,10766
131072,64,Paralelo V1,19101
131072,128,Paralelo V1,43763
131072,256,Paralelo V1,92453
131072,512,Paralelo V1,182831
131072,1024,Paralelo V1,372314
131072,2048,Paralelo V1,773651
131072,4096,Paralelo V1,2104120
131072,1,Secuencial,921
131072,1,Paralelo V1,1218
131072,2,Paralelo V1,1950
131072,4,Paralelo V1,1945
131072,8,Paralelo V1,2218
131072,16,Paralelo V1,6222
131072,32,Paralelo V1,13205
131072,64,Paralelo V1,20931
131072,128,Paralelo V1,44898
131072,256,Paralelo V1,94810
131072,512,Paralelo V1,181796
131072,1024,Paralelo V1,363204
131072,2048,Paralelo V1,908077
131072,4096,Paralelo V1,1985728
131072,1,Secuencial,917
131072,1,Paralelo V1,1214
131072,2,Paralelo V1,1537
131072,4,Paralelo V1,1210
131072,8,Paralelo V1,2558
131072,16,Paralelo V1,6810
131072,32,Paralelo V1,17212
131072,64,Paralelo V1,25802
131072,128,Paralelo V1,43911
131072,256,Paralelo V1,106652
131072,512,Paralelo V1,292950
131072,1024,Paralelo V1,361640
131072,2048,Paralelo V1,767694
131072,4096,Paralelo V1,1797529
131072,1,Secuencial,921
131072,1,Paralelo V1,1300
131072,2,Paralelo V1,1447
131072,4,Paralelo V1,1543
131072,8,Paralelo V1,2327
131072,16,Paralelo V1,6813
131072,32,Paralelo V1,17069
131072,64,Paralelo V1,32371
131072,128,Paralelo V1,66409
131072,256,Paralelo V1,107725
131072,512,Paralelo V1,199502
131072,1024,Paralelo V1,494603
131072,2048,Paralelo V1,909837
131072,4096,Paralelo V1,1867223
131072,1,Secuencial,921
131072,1,Paralelo V1,1147
131072,2,Paralelo V1,1902
131072,4,Paralelo V1,1495
131072,8,Paralelo V1,2788
131072,16,Paralelo V1,7533
131072,32,Paralelo V1,18168
131072,64,Paralelo V1,31071
131072,128,Paralelo V1,61853
131072,256,Paralelo V1,121536
131072,512,Paralelo V1,229775
131072,1024,Paralelo V1,380268
131072,2048,Paralelo V1,777103
131072,4096,Paralelo V1,2016530
131072,1,Secuencial,897
131072,1,Paralelo V1,1051
131072,2,Paralelo V1,1403
131072,4,Paralelo V1,1660
131072,8,Paralelo V1,1939
131072,16,Paralelo V1,4901
131072,32,Paralelo V1,10220
131072,64,Paralelo V1,18078
131072,128,Paralelo V1,41706
131072,256,Paralelo V1,91971
131072,512,Paralelo V1,177206
131072,1024,Paralelo V1,355254
131072,2048,Paralelo V1,771379
131072,4096,Paralelo V1,1984518
131072,1,Secuencial,922
131072,1,Paralelo V1,992
131072,2,Paralelo V1,1106
131072,4,Paralelo V1,702
131072,8,Paralelo V1,1516
131072,16,Paralelo V1,3796
131072,32,Paralelo V1,9959
131072,64,Paralelo V1,19004
131072,128,Paralelo V1,42906
131072,256,Paralelo V1,91871
131072,512,Paralelo V1,174887
131072,1024,Paralelo V1,361111
131072,2048,Paralelo V1,780853
131072,4096,Paralelo V1,2138534
131072,1,Secuencial,606
131072,1,Paralelo V1,967
131072,2,Paralelo V1,945
131072,4,Paralelo V1,913
131072,8,Paralelo V1,1274
131072,16,Paralelo V1,3416
131072,32,Paralelo V1,10670
131072,64,Paralelo V1,20366
131072,128,Paralelo V1,43586
131072,256,Paralelo V1,97246
131072,512,Paralelo V1,180465
131072,1024,Paralelo V1,380019
131072,2048,Paralelo V1,948309
131072,4096,Paralelo V1,2246291
131072,1,Secuencial,925
131072,1,Paralelo V1,1125
131072,2,Paralelo V1,2248
131072,4,Paralelo V1,1984
131072,8,Paralelo V1,1777
131072,16,Paralelo V1,6916
131072,32,Paralelo V1,17110
131072,64,Paralelo V1,22383
131072,128,Paralelo V1,43761
131072,256,Paralelo V1,122347
131072,512,Paralelo V1,202621
131072,1024,Paralelo V1,368583
131072,2048,Paralelo V1,891267
131072,4096,Paralelo V1,1729622
131072,1,Secuencial,920
131072,1,Paralelo V1,1152
131072,2,Paralelo V1,1570
131072,4,Paralelo V1,1093
131072,8,Paralelo V1,2001
131072,16,Paralelo V1,5108
131072,32,Paralelo V1,10923
131072,64,Paralelo V1,19250
131072,128,Paralelo V1,41422
131072,256,Paralelo V1,90012
131072,512,Paralelo V1,175706
131072,1024,Paralelo V1,351413
131072,2048,Paralelo V1,811087
131072,4096,Paralelo V1,1779879
131072,1,Secuencial,923
131072,1,Paralelo V1,1035
131072,2,Paralelo V1,1538
131072,4,Paralelo V1,684
131072,8,Paralelo V1,1426
131072,16,Paralelo V1,3884
131072,32,Paralelo V1,10103
131072,64,Paralelo V1,18095
131072,128,Paralelo V1,45144
131072,256,Paralelo V1,96516
131072,512,Paralelo V1,198537
131072,1024,Paralelo V1,380774
131072,2048,Paralelo V1,768418
131072,4096,Paralelo V1,1768727
131072,1,Secuencial,922
131072,1,Paralelo V1,1068
131072,2,Paralelo V1,1339
131072,4,Paralelo V1,1284
